"id","city_id","name","ibge_code"
"1410","1410","Santa Luzia","5"
"1411","1411","Santa Rita","5"
"1412","1412","Santa Teresinha","5"
"1413","1413","Santana de Mangueira","5"
"1414","1414","Santana dos Garrotes","5"
"1415","1415","Santarem","5"
"1416","1416","Santo André","5"
"1417","1417","São Bentinho","5"
"1418","1418","São Bento","5"
"1419","1419","Sao Domingos de Pombal",""
"1420","1420","São Domingos do Cariri","5"
"1421","1421","São Francisco","5"
"1422","1422","São João do Cariri","5"
"1423","1423","São João do Rio do Peixe","5"
"1424","1424","São João do Tigre","5"
"1425","1425","São José da Lagoa Tapada","5"
"1426","1426","São José de Caiana","5"
"1427","1427","São José de Espinharas","5"
"1428","1428","São José de Piranhas","5"
"1429","1429","São José de Princesa","5"
"1430","1430","São José do Bonfim","5"
"1431","1431","São José do Brejo do Cruz","5"
"1432","1432","São José do Sabugi","5"
"1433","1433","São José dos Cordeiros","5"
"1434","1434","São José dos Ramos","5"
"1435","1435","São Mamede","5"
"1436","1436","São Miguel de Taipu","5"
"1437","1437","São Sebastião de Lagoa de Roça","5"
"1438","1438","São Sebastião do Umbuzeiro","5"
"1439","1439","São Vicente do Seridó","10"
"1440","1440","Sapé","5"
"1441","1441","Serra Branca","5"
"1442","1442","Serra da Raiz","5"
"1443","1443","Serra Grande","5"
"1444","1444","Serra Redonda","5"
"1445","1445","Serraria","5"
"1446","1446","Sertãozinho","5"
"1447","1447","Sobrado","5"
"1448","1448","Solânea","5"
"1449","1449","Soledade","5"
"1450","1450","Sossêgo","5"
"1451","1451","Sousa","5"
"1452","1452","Sumé","5"
"1453","1453","Taperoá","5"
"1454","1454","Tavares","5"
"1455","1455","Teixeira","5"
"1456","1456","Tenório","5"
"1457","1457","Triunfo","5"
"1458","1458","Uiraúna","5"
"1459","1459","Umbuzeiro","5"
"1460","1460","Várzea","5"
"1461","1461","Vieirópolis","5"
"1462","1462","Vista Serrana","5"
"1463","1463","Zabelê","5"
"1464","1464","Abreu e Lima","5"
"1465","1465","Afogados da Ingazeira","5"
"1466","1466","Afrânio","5"
"1467","1467","Agrestina","5"
"1468","1468","Água Preta","5"
"1469","1469","Águas Belas","5"
"1470","1470","Alagoinha","5"
"1471","1471","Aliança","5"
"1472","1472","Altinho","5"
"1473","1473","Amaraji","5"
"1474","1474","Angelim","5"
"1475","1475","Araçoiaba","5"
"1476","1476","Araripina","5"
"1477","1477","Arcoverde","5"
"1478","1478","Barra de Guabiraba","5"
"1479","1479","Barreiros","5"
"1480","1480","Belém de Maria","5"
"1481","1481","Belem de Sao Francisco",""
"1482","1482","Belo Jardim","5"
"1483","1483","Betânia","5"
"1484","1484","Bezerros","5"
"1485","1485","Bodocó","5"
"1486","1486","Bom Conselho","5"
"1487","1487","Bom Jardim","5"
"1488","1488","Bonito","5"
"1489","1489","Brejão","5"
"1490","1490","Brejinho","5"
"1491","1491","Brejo da Madre de Deus","5"
"1492","1492","Buenos Aires","5"
"1493","1493","Buíque","5"
"1494","1494","Cabo de Santo Agostinho","5"
"1495","1495","Cabrobó","5"
"1496","1496","Cachoeirinha","5"
"1497","1497","Caetés","5"
"1498","1498","Calçado","5"
"1499","1499","Calumbi","5"
"1500","1500","Camaragibe","5"
"1501","1501","Camocim de São Félix","5"
"1502","1502","Camutanga","5"
"1503","1503","Canhotinho","5"
"1504","1504","Capoeiras","5"
"1505","1505","Carnaíba","5"
"1506","1506","Carnaubeira da Penha","5"
"1507","1507","Carpina","5"
"1508","1508","Caruaru","5"
"1509","1509","Casinhas","5"
"1510","1510","Catende","5"
"1511","1511","Cedro","5"
"1512","1512","Chã de Alegria","5"
"1513","1513","Chã Grande","5"
"1514","1514","Condado","5"
"1515","1515","Correntes","5"
"1516","1516","Cortês","5"
"1517","1517","Cumaru","5"
"1518","1518","Cupira","5"
"1519","1519","Custódia","5"
"1520","1520","Dormentes","5"
"1521","1521","Escada","5"
"1522","1522","Exu","5"
"1523","1523","Feira Nova","5"
"1524","1524","Fernando de Noronha","5"
"1525","1525","Ferreiros","5"
"1526","1526","Flores","5"
"1527","1527","Floresta","5"
"1528","1528","Frei Miguelinho","5"
"1529","1529","Gameleira","5"
"1530","1530","Garanhuns","5"
"1531","1531","Glória do Goitá","5"
"1532","1532","Goiana","5"
"1533","1533","Granito","5"
"1534","1534","Gravatá","5"
"1535","1535","Iati","5"
"1536","1536","Ibimirim","5"
"1537","1537","Ibirajuba","5"
"1538","1538","Igarassu","5"
"1539","1539","Iguaraci",""
"1540","1540","Inajá","5"
"1541","1541","Ingazeira","5"
"1542","1542","Ipojuca","5"
"1543","1543","Ipubi","5"
"1544","1544","Itacuruba","5"
"1545","1545","Itaíba","5"
"1546","1546","Itamaraca",""
"1547","1547","Itambé","5"
"1548","1548","Itapetim","5"
"1549","1549","Itapissuma","5"
"1550","1550","Itaquitinga","5"
"1551","1551","Jaboatão dos Guararapes","5"
"1552","1552","Jaqueira","5"
"1553","1553","Jataúba","5"
"1554","1554","Jatobá","5"
"1555","1555","João Alfredo","5"
"1556","1556","Joaquim Nabuco","5"
"1557","1557","Jucati","5"
"1558","1558","Jupi","5"
"1559","1559","Jurema","5"
"1560","1560","Lagoa do Carro","5"
"1561","1561","Lagoa do Itaenga",""
"1562","1562","Lagoa do Ouro","5"
"1563","1563","Lagoa dos Gatos","5"
"1564","1564","Lagoa Grande","5"
"1565","1565","Lajedo","5"
"1566","1566","Limoeiro","5"
"1567","1567","Macaparana","5"
"1568","1568","Machados","5"
"1569","1569","Manari","5"
"1570","1570","Maraial","5"
"1571","1571","Mirandiba","5"
"1572","1572","Moreilândia","5"
"1573","1573","Moreno","5"
"1574","1574","Nazaré da Mata","5"
"1575","1575","Olinda","5"
"1576","1576","Orobó","5"
"1577","1577","Orocó","5"
"1578","1578","Ouricuri","5"
"1579","1579","Palmares","5"
"1580","1580","Palmeirina","5"
"1581","1581","Panelas","5"
"1582","1582","Paranatama","5"
"1583","1583","Parnamirim","5"
"1584","1584","Passira","5"
"1585","1585","Paudalho","5"
"1586","1586","Paulista","5"
"1587","1587","Pedra","5"
"1588","1588","Pesqueira","5"
"1589","1589","Petrolândia","5"
"1590","1590","Petrolina","5"
"1591","1591","Poção","5"
"1592","1592","Pombos","5"
"1593","1593","Primavera","5"
"1594","1594","Quipapá","5"
"1595","1595","Quixaba","5"
"1596","1596","Recife","5"
"1597","1597","Riacho das Almas","5"
"1598","1598","Ribeirão","5"
"1599","1599","Rio Formoso","5"
"1600","1600","Sairé","5"
"1601","1601","Salgadinho","5"
"1602","1602","Salgueiro","5"
"1603","1603","Saloá","5"
"1604","1604","Sanharó","5"
"1605","1605","Santa Cruz","5"
"1606","1606","Santa Cruz da Baixa Verde","5"
"1607","1607","Santa Cruz do Capibaribe","5"
"1608","1608","Santa Filomena","5"
"1609","1609","Santa Maria da Boa Vista","5"
"1610","1610","Santa Maria do Cambucá","5"
"1611","1611","Santa Terezinha","5"
"1612","1612","São Benedito do Sul","5"
"1613","1613","São Bento do Una","5"
"1614","1614","São Caitano","5"
"1615","1615","São João","5"
"1616","1616","São Joaquim do Monte","5"
"1617","1617","São José da Coroa Grande","5"
"1618","1618","São José do Belmonte","5"
"1619","1619","São José do Egito","5"
"1620","1620","São Lourenço da Mata","5"
"1621","1621","São Vicente Ferrer","5"
"1622","1622","Serra Talhada","5"
"1623","1623","Serrita","5"
"1624","1624","Sertânia","5"
"1625","1625","Sirinhaém","5"
"1626","1626","Solidão","5"
"1627","1627","Surubim","5"
"1628","1628","Tabira","5"
"1629","1629","Tacaimbó","5"
"1630","1630","Tacaratu","5"
"1631","1631","Tamandaré","5"
"1632","1632","Taquaritinga do Norte","5"
"1633","1633","Terezinha","5"
"1634","1634","Terra Nova","5"
"1635","1635","Timbaúba","5"
"1636","1636","Toritama","5"
"1637","1637","Tracunhaém","5"
"1638","1638","Trindade","5"
"1639","1639","Triunfo","5"
"1640","1640","Tupanatinga","5"
"1641","1641","Tuparetama","5"
"1642","1642","Venturosa","5"
"1643","1643","Verdejante","5"
"1644","1644","Vertente do Lério","5"
"1645","1645","Vertentes","5"
"1646","1646","Vicência","5"
"1647","1647","Vitória de Santo Antão","5"
"1648","1648","Xexéu","5"
"1649","1649","Água Branca","5"
"1650","1650","Anadia","5"
"1651","1651","Arapiraca","5"
"1652","1652","Atalaia","5"
"1653","1653","Barra de Santo Antônio","5"
"1654","1654","Barra de São Miguel","5"
"1655","1655","Batalha","5"
"1656","1656","Belém","5"
"1657","1657","Belo Monte","5"
"1658","1658","Boca da Mata","5"
"1659","1659","Branquinha","5"
"1660","1660","Cacimbinhas","5"
"1661","1661","Cajueiro","5"
"1662","1662","Campestre","5"
"1663","1663","Campo Alegre","5"
"1664","1664","Campo Grande","5"
"1665","1665","Canapi","5"
"1666","1666","Capela","5"
"1667","1667","Carneiros","5"
"1668","1668","Chã Preta","5"
"1669","1669","Coité do Nóia","5"
"1670","1670","Colônia Leopoldina","5"
"1671","1671","Coqueiro Seco","5"
"1672","1672","Coruripe","5"
"1673","1673","Craíbas","5"
"1674","1674","Delmiro Gouveia","5"
"1675","1675","Dois Riachos","5"
"1676","1676","Estrela de Alagoas","5"
"1677","1677","Feira Grande","5"
"1678","1678","Feliz Deserto","5"
"1679","1679","Flexeiras","5"
"1680","1680","Girau do Ponciano","5"
"1681","1681","Ibateguara","5"
"1682","1682","Igaci","5"
"1683","1683","Igreja Nova","5"
"1684","1684","Inhapi","5"
"1685","1685","Jacaré dos Homens","5"
"1686","1686","Jacuípe","5"
"1687","1687","Japaratinga","5"
"1688","1688","Jaramataia","5"
"1689","1689","Jequiá da Praia","5"
"1690","1690","Joaquim Gomes","5"
"1691","1691","Jundiá","5"
"1692","1692","Junqueiro","5"
"1693","1693","Lagoa da Canoa","5"
"1694","1694","Limoeiro de Anadia","5"
"1695","1695","Maceió","5"
"1696","1696","Major Isidoro","5"
"1697","1697","Mar Vermelho","5"
"1698","1698","Maragogi","5"
"1699","1699","Maravilha","5"
"1700","1700","Marechal Deodoro","5"
"1701","1701","Maribondo","5"
"1702","1702","Mata Grande","5"
"1703","1703","Matriz de Camaragibe","5"
"1704","1704","Messias","5"
"1705","1705","Minador do Negrão","5"
"1706","1706","Monteirópolis","5"
"1707","1707","Murici","5"
"1708","1708","Novo Lino","5"
"1709","1709","Olho d'Água das Flores","5"
"1710","1710","Olho d'Água do Casado","5"
"1711","1711","Olho d'Água Grande","5"
"1712","1712","Olivença","5"
"1713","1713","Ouro Branco","5"
"1714","1714","Palestina","5"
"1715","1715","Palmeira dos Índios","5"
"1716","1716","Pão de Açúcar","5"
"1717","1717","Pariconha","5"
"1718","1718","Paripueira","5"
"1719","1719","Passo de Camaragibe","5"
"1720","1720","Paulo Jacinto","5"
"1721","1721","Penedo","5"
"1722","1722","Piaçabuçu","5"
"1723","1723","Pilar","5"
"1724","1724","Pindoba","5"
"1725","1725","Piranhas","5"
"1726","1726","Poço das Trincheiras","5"
"1727","1727","Porto Calvo","5"
"1728","1728","Porto de Pedras","5"
"1729","1729","Porto Real do Colégio","5"
"1730","1730","Quebrangulo","5"
"1731","1731","Rio Largo","5"
"1732","1732","Roteiro","5"
"1733","1733","Santa Luzia do Norte","5"
"1734","1734","Santana do Ipanema","5"
"1735","1735","Santana do Mundaú","5"
"1736","1736","São Brás","5"
"1737","1737","São José da Laje","5"
"1738","1738","São José da Tapera","5"
"1739","1739","São Luís do Quitunde","5"
"1740","1740","São Miguel dos Campos","5"
"1741","1741","São Miguel dos Milagres","5"
"1742","1742","São Sebastião","5"
"1743","1743","Satuba","5"
"1744","1744","Senador Rui Palmeira","5"
"1745","1745","Tanque d'Arca","5"
"1746","1746","Taquarana","5"
"1747","1747","Teotônio Vilela","5"
"1748","1748","Traipu","5"
"1749","1749","União dos Palmares","5"
"1750","1750","Viçosa","5"
"1751","1751","Amparo de São Francisco","5"
"1752","1752","Aquidabã","5"
"1753","1753","Aracaju","5"
"1754","1754","Arauá","5"
"1755","1755","Areia Branca","5"
"1756","1756","Barra dos Coqueiros","5"
"1757","1757","Boquim","5"
"1758","1758","Brejo Grande","5"
"1759","1759","Campo do Brito","5"
"1760","1760","Canhoba","5"
"1761","1761","Canindé de São Francisco","5"
"1762","1762","Capela","5"
"1763","1763","Carira","5"
"1764","1764","Carmópolis","5"
"1765","1765","Cedro de São João","5"
"1766","1766","Cristinápolis","5"
"1767","1767","Cumbe","5"
"1768","1768","Divina Pastora","5"
"1769","1769","Estância","5"
"1770","1770","Feira Nova","5"
"1771","1771","Frei Paulo","5"
"1772","1772","Gararu","5"
"1773","1773","General Maynard","5"
"1774","1774","Gracho Cardoso","5"
"1775","1775","Ilha das Flores","5"
"1776","1776","Indiaroba","5"
"1777","1777","Itabaiana","5"
"1778","1778","Itabaianinha","5"
"1779","1779","Itabi","5"
"1780","1780","Itaporanga d'Ajuda","5"
"1781","1781","Japaratuba","5"
"1782","1782","Japoatã","5"
"1783","1783","Lagarto","5"
"1784","1784","Laranjeiras","5"
"1785","1785","Macambira","5"
"1786","1786","Malhada dos Bois","5"
"1787","1787","Malhador","5"
"1788","1788","Maruim","5"
"1789","1789","Moita Bonita","5"
"1790","1790","Monte Alegre de Sergipe","5"
"1791","1791","Muribeca","5"
"1792","1792","Neópolis","5"
"1793","1793","Nossa Senhora Aparecida","5"
"1794","1794","Nossa Senhora da Glória","5"
"1795","1795","Nossa Senhora das Dores","5"
"1796","1796","Nossa Senhora de Lourdes","5"
"1797","1797","Nossa Senhora do Socorro","5"
"1798","1798","Pacatuba","5"
"1799","1799","Pedra Mole","5"
"1800","1800","Pedrinhas","5"
"1801","1801","Pinhão","5"
"1802","1802","Pirambu","5"
"1803","1803","Poço Redondo","5"
"1804","1804","Poço Verde","5"
"1805","1805","Porto da Folha","5"
"1806","1806","Propriá","5"
"1807","1807","Riachão do Dantas","5"
"1808","1808","Riachuelo","5"
"1809","1809","Ribeirópolis","5"
"1810","1810","Rosário do Catete","5"
"1811","1811","Salgado","5"
"1812","1812","Santa Luzia do Itanhy","5"
"1813","1813","Santa Rosa de Lima","5"
"1814","1814","Santana do São Francisco","5"
"1815","1815","Santo Amaro das Brotas","5"
"1816","1816","São Cristóvão","5"
"1817","1817","São Domingos","5"
"1818","1818","São Francisco","5"
"1819","1819","São Miguel do Aleixo","5"
"1820","1820","Simão Dias","5"
"1821","1821","Siriri","5"
"1822","1822","Telha","5"
"1823","1823","Tobias Barreto","5"
"1824","1824","Tomar do Geru","5"
"1825","1825","Umbaúba","5"
"1826","1826","Abaíra","5"
"1827","1827","Abaré","5"
"1828","1828","Acajutiba","5"
"1829","1829","Adustina","5"
"1830","1830","Água Fria","5"
"1831","1831","Aiquara","5"
"1832","1832","Alagoinhas","5"
"1833","1833","Alcobaça","5"
"1834","1834","Almadina","5"
"1835","1835","Amargosa","5"
"1836","1836","Amélia Rodrigues","5"
"1837","1837","América Dourada","5"
"1838","1838","Anagé","5"
"1839","1839","Andaraí","5"
"1840","1840","Andorinha","5"
"1841","1841","Angical","5"
"1842","1842","Anguera","5"
"1843","1843","Antas","5"
"1844","1844","Antônio Cardoso","5"
"1845","1845","Antônio Gonçalves","5"
"1846","1846","Aporá","5"
"1847","1847","Apuarema","5"
"1848","1848","Araças","5"
"1849","1849","Aracatu","5"
"1850","1850","Araci","5"
"1851","1851","Aramari","5"
"1852","1852","Arataca","5"
"1853","1853","Aratuípe","5"
"1854","1854","Aurelino Leal","5"
"1855","1855","Baianópolis","5"
"1856","1856","Baixa Grande","5"
"1857","1857","Banzaê","5"
"1858","1858","Barra","5"
"1859","1859","Barra da Estiva","5"
"1860","1860","Barra do Choça","5"
"1861","1861","Barra do Mendes","5"
"1862","1862","Barra do Rocha","5"
"1863","1863","Barreiras","5"
"1864","1864","Barro Alto","5"
"1865","1865","Barrocas","5"
"1866","1866","Belmonte","5"
"1867","1867","Belo Campo","5"
"1868","1868","Biritinga","5"
"1869","1869","Boa Nova","5"
"1870","1870","Boa Vista do Tupim","5"
"1871","1871","Bom Jesus da Lapa","5"
"1872","1872","Bom Jesus da Serra","5"
"1873","1873","Boninal","5"
"1874","1874","Bonito","5"
"1875","1875","Boquira","5"
"1876","1876","Botuporã","5"
"1877","1877","Brejões","5"
"1878","1878","Brejolândia","5"
"1879","1879","Brotas de Macaúbas","5"
"1880","1880","Brumado","5"
"1881","1881","Buerarema","5"
"1882","1882","Buritirama","5"
"1883","1883","Caatiba","5"
"1884","1884","Cabaceiras do Paraguaçu","5"
"1885","1885","Cachoeira","5"
"1886","1886","Caculé","5"
"1887","1887","Caém","5"
"1888","1888","Caetanos","5"
"1889","1889","Caetité","5"
"1890","1890","Cafarnaum","5"
"1891","1891","Cairu","5"
"1892","1892","Caldeirão Grande","5"
"1893","1893","Camacan","5"
"1894","1894","Camaçari","5"
"1895","1895","Camamu","5"
"1896","1896","Campo Alegre de Lourdes","5"
"1897","1897","Campo Formoso","5"
"1898","1898","Canápolis","5"
"1899","1899","Canarana","5"
"1900","1900","Canavieiras","5"
"1901","1901","Candeal","5"
"1902","1902","Candeias","5"
"1903","1903","Candiba","5"
"1904","1904","Cândido Sales","5"
"1905","1905","Cansanção","5"
"1906","1906","Canudos","5"
"1907","1907","Capela do Alto Alegre","5"
"1908","1908","Capim Grosso","5"
"1909","1909","Caraíbas","5"
"1910","1910","Caravelas","5"
"1911","1911","Cardeal da Silva","5"
"1912","1912","Carinhanha","5"
"1913","1913","Casa Nova","5"
"1914","1914","Castro Alves","5"
"1915","1915","Catolândia","5"
"1916","1916","Catu","5"
"1917","1917","Caturama","5"
"1918","1918","Central","5"
"1919","1919","Chorrochó","5"
"1920","1920","Cícero Dantas","5"
"1921","1921","Cipó","5"
"1922","1922","Coaraci","5"
"1923","1923","Cocos","5"
"1924","1924","Conceição da Feira","5"
"1925","1925","Conceição do Almeida","5"
"1926","1926","Conceição do Coité","5"
"1927","1927","Conceição do Jacuípe","5"
"1928","1928","Conde","5"
"1929","1929","Condeúba","5"
"1930","1930","Contendas do Sincorá","5"
"1931","1931","Coração de Maria","5"
"1932","1932","Cordeiros","5"
"1933","1933","Coribe","5"
"1934","1934","Coronel João Sá","5"
"1935","1935","Correntina","5"
"1936","1936","Cotegipe","5"
"1937","1937","Cravolândia","5"
"1938","1938","Crisópolis","5"
"1939","1939","Cristópolis","5"
"1940","1940","Cruz das Almas","5"
"1941","1941","Curaçá","5"
"1942","1942","Dário Meira","5"
"1943","1943","Dias d'Ávila","5"
"1944","1944","Dom Basílio","5"
"1945","1945","Dom Macedo Costa","5"
"1946","1946","Elísio Medrado","5"
"1947","1947","Encruzilhada","5"
"1948","1948","Entre Rios","5"
"1949","1949","Érico Cardoso","5"
"1950","1950","Esplanada","5"
"1951","1951","Euclides da Cunha","5"
"1952","1952","Eunápolis","5"
"1953","1953","Fátima","5"
"1954","1954","Feira da Mata","5"
"1955","1955","Feira de Santana","5"
"1956","1956","Filadélfia","5"
"1957","1957","Firmino Alves","5"
"1958","1958","Floresta Azul","5"
"1959","1959","Formosa do Rio Preto","5"
"1960","1960","Gandu","5"
"1961","1961","Gavião","5"
"1962","1962","Gentio do Ouro","5"
"1963","1963","Glória","5"
"1964","1964","Gongogi","5"
"1965","1965","Governador Lomanto Junior",""
"1966","1966","Governador Mangabeira","5"
"1967","1967","Guajeru","5"
"1968","1968","Guanambi","5"
"1969","1969","Guaratinga","5"
"1970","1970","Heliópolis","5"
"1971","1971","Iaçu","5"
"1972","1972","Ibiassucê","5"
"1973","1973","Ibicaraí","5"
"1974","1974","Ibicoara","5"
"1975","1975","Ibicuí","5"
"1976","1976","Ibipeba","5"
"1977","1977","Ibipitanga","5"
"1978","1978","Ibiquera","5"
"1979","1979","Ibirapitanga","5"
"1980","1980","Ibirapuã","5"
"1981","1981","Ibirataia","5"
"1982","1982","Ibitiara","5"
"1983","1983","Ibititá","5"
"1984","1984","Ibotirama","5"
"1985","1985","Ichu","5"
"1986","1986","Igaporã","5"
"1987","1987","Igrapiúna","5"
"1988","1988","Iguaí","5"
"1989","1989","Ilhéus","5"
"1990","1990","Inhambupe","5"
"1991","1991","Ipecaetá","5"
"1992","1992","Ipiaú","5"
"1993","1993","Ipirá","5"
"1994","1994","Ipupiara","5"
"1995","1995","Irajuba","5"
"1996","1996","Iramaia","5"
"1997","1997","Iraquara","5"
"1998","1998","Irará","5"
"1999","1999","Irecê","5"
"2000","2000","Itabela","5"
"2001","2001","Itaberaba","5"
"2002","2002","Itabuna","5"
"2003","2003","Itacaré","5"
"2004","2004","Itaeté","5"
"2005","2005","Itagi","5"
"2006","2006","Itagibá","5"
"2007","2007","Itagimirim","5"
"2008","2008","Itaguaçu da Bahia","5"
"2009","2009","Itaju do Colônia","5"
"2010","2010","Itajuípe","5"
"2011","2011","Itamaraju","5"
"2012","2012","Itamari","5"
"2013","2013","Itambé","5"
"2014","2014","Itanagra","5"
"2015","2015","Itanhém","5"
"2016","2016","Itaparica","5"
"2017","2017","Itapé","5"
"2018","2018","Itapebi","5"
"2019","2019","Itapetinga","5"
"2020","2020","Itapicuru","5"
"2021","2021","Itapitanga","5"
"2022","2022","Itaquara","5"
"2023","2023","Itarantim","5"
"2024","2024","Itatim","5"
"2025","2025","Itiruçu","5"
"2026","2026","Itiúba","5"
"2027","2027","Itororó","5"
"2028","2028","Ituaçu","5"
"2029","2029","Ituberá","5"
"2030","2030","Iuiú","5"
"2031","2031","Jaborandi","5"
"2032","2032","Jacaraci","5"
"2033","2033","Jacobina","5"
"2034","2034","Jaguaquara","5"
"2035","2035","Jaguarari","5"
"2036","2036","Jaguaripe","5"
"2037","2037","Jandaíra","5"
"2038","2038","Jequié","5"
"2039","2039","Jeremoabo","5"
"2040","2040","Jiquiriçá","5"
"2041","2041","Jitaúna","5"
"2042","2042","João Dourado","5"
"2043","2043","Juazeiro","5"
"2044","2044","Jucuruçu","5"
"2045","2045","Jussara","5"
"2046","2046","Jussari","5"
"2047","2047","Jussiape","5"
"2048","2048","Lafaiete Coutinho","5"
"2049","2049","Lagoa Real","5"
"2050","2050","Laje","5"
"2051","2051","Lajedão","5"
"2052","2052","Lajedinho","5"
"2053","2053","Lajedo do Tabocal","5"
"2054","2054","Lamarão","5"
"2055","2055","Lapão","5"
"2056","2056","Lauro de Freitas","5"
"2057","2057","Lençóis","5"
"2058","2058","Licínio de Almeida","5"
"2059","2059","Livramento de Nossa Senhora","5"
"2060","2060","Luís Eduardo Magalhães","5"
"2061","2061","Macajuba","5"
"2062","2062","Macarani","5"
"2063","2063","Macaúbas","5"
"2064","2064","Macururé","5"
"2065","2065","Madre de Deus","5"
"2066","2066","Maetinga","5"
"2067","2067","Maiquinique","5"
"2068","2068","Mairi","5"
"2069","2069","Malhada","5"
"2070","2070","Malhada de Pedras","5"
"2071","2071","Manoel Vitorino","5"
"2072","2072","Mansidão","5"
"2073","2073","Maracás","5"
"2074","2074","Maragogipe","5"
"2075","2075","Maraú","5"
"2076","2076","Marcionílio Souza","5"
"2077","2077","Mascote","5"
"2078","2078","Mata de São João","5"
"2079","2079","Matina","5"
"2080","2080","Medeiros Neto","5"
"2081","2081","Miguel Calmon","5"
"2082","2082","Milagres","5"
"2083","2083","Mirangaba","5"
"2084","2084","Mirante","5"
"2085","2085","Monte Santo","5"
"2086","2086","Morpará","5"
"2087","2087","Morro do Chapéu","5"
"2088","2088","Mortugaba","5"
"2089","2089","Mucugê","5"
"2090","2090","Mucuri","5"
"2091","2091","Mulungu do Morro","5"
"2092","2092","Mundo Novo","5"
"2093","2093","Muniz Ferreira","5"
"2094","2094","Muquém de São Francisco","5"
"2095","2095","Muritiba","5"
"2096","2096","Mutuípe","5"
"2097","2097","Nazaré","5"
"2098","2098","Nilo Peçanha","5"
"2099","2099","Nordestina","5"
"2100","2100","Nova Canaã","5"
"2101","2101","Nova Fátima","5"
"2102","2102","Nova Ibiá","5"
"2103","2103","Nova Itarana","5"
"2104","2104","Nova Redenção","5"
"2105","2105","Nova Soure","5"
"2106","2106","Nova Viçosa","5"
"2107","2107","Novo Horizonte","5"
"2108","2108","Novo Triunfo","5"
"2109","2109","Olindina","5"
"2110","2110","Oliveira dos Brejinhos","5"
"2111","2111","Ouriçangas","5"
"2112","2112","Ourolândia","5"
"2113","2113","Palmas de Monte Alto","5"
"2114","2114","Palmeiras","5"
"2115","2115","Paramirim","5"
"2116","2116","Paratinga","5"
"2117","2117","Paripiranga","5"
"2118","2118","Pau Brasil","5"
"2119","2119","Paulo Afonso","5"
"2120","2120","Pé de Serra","5"
"2121","2121","Pedrão","5"
"2122","2122","Pedro Alexandre","5"
"2123","2123","Piatã","5"
"2124","2124","Pilão Arcado","5"
"2125","2125","Pindaí","5"
"2126","2126","Pindobaçu","5"
"2127","2127","Pintadas","5"
"2128","2128","Piraí do Norte","5"
"2129","2129","Piripá","5"
"2130","2130","Piritiba","5"
"2131","2131","Planaltino","5"
"2132","2132","Planalto","5"
"2133","2133","Poções","5"
"2134","2134","Pojuca","5"
"2135","2135","Ponto Novo","5"
"2136","2136","Porto Seguro","5"
"2137","2137","Potiraguá","5"
"2138","2138","Prado","5"
"2139","2139","Presidente Dutra","5"
"2140","2140","Presidente Jânio Quadros","5"
"2141","2141","Presidente Tancredo Neves","5"
"2142","2142","Queimadas","5"
"2143","2143","Quijingue","5"
"2144","2144","Quixabeira","5"
"2145","2145","Rafael Jambeiro","5"
"2146","2146","Remanso","5"
"2147","2147","Retirolândia","5"
"2148","2148","Riachão das Neves","5"
"2149","2149","Riachão do Jacuípe","5"
"2150","2150","Riacho de Santana","5"
"2151","2151","Ribeira do Amparo","5"
"2152","2152","Ribeira do Pombal","5"
"2153","2153","Ribeirão do Largo","5"
"2154","2154","Rio de Contas","5"
"2155","2155","Rio do Antônio","5"
"2156","2156","Rio do Pires","5"
"2157","2157","Rio Real","5"
"2158","2158","Rodelas","5"
"2159","2159","Ruy Barbosa","5"
"2160","2160","Salinas da Margarida","5"
"2161","2161","Salvador","5"
"2162","2162","Santa Bárbara","5"
"2163","2163","Santa Brígida","5"
"2164","2164","Santa Cruz Cabrália","5"
"2165","2165","Santa Cruz da Vitória","5"
"2166","2166","Santa Inês","5"
"2167","2167","Santa Luzia","5"
"2168","2168","Santa Maria da Vitória","5"
"2169","2169","Santa Rita de Cássia","5"
"2170","2170","Santa Teresinha","5"
"2171","2171","Santaluz","5"
"2172","2172","Santana","5"
"2173","2173","Santanópolis","5"
"2174","2174","Santo Amaro","5"
"2175","2175","Santo Antônio de Jesus","5"
"2176","2176","Santo Estêvão","5"
"2177","2177","São Desidério","5"
"2178","2178","São Domingos","5"
"2179","2179","São Felipe","5"
"2180","2180","São Félix","5"
"2181","2181","São Félix do Coribe","5"
"2182","2182","São Francisco do Conde","5"
"2183","2183","São Gabriel","5"
"2184","2184","São Gonçalo dos Campos","5"
"2185","2185","São José da Vitória","5"
"2186","2186","São José do Jacuípe","5"
"2187","2187","São Miguel das Matas","5"
"2188","2188","São Sebastião do Passé","5"
"2189","2189","Sapeaçu","5"
"2190","2190","Sátiro Dias","5"
"2191","2191","Saubara","5"
"2192","2192","Saúde","5"
"2193","2193","Seabra","5"
"2194","2194","Sebastião Laranjeiras","5"
"2195","2195","Senhor do Bonfim","5"
"2196","2196","Sento Sé","5"
"2197","2197","Serra do Ramalho","5"
"2198","2198","Serra Dourada","5"
"2199","2199","Serra Preta","5"
"2200","2200","Serrinha","5"
"2201","2201","Serrolândia","5"
"2202","2202","Simões Filho","5"
"2203","2203","Sítio do Mato","5"
"2204","2204","Sítio do Quinto","5"
"2205","2205","Sobradinho","5"
"2206","2206","Souto Soares","5"
"2207","2207","Tabocas do Brejo Velho","5"
"2208","2208","Tanhaçu","5"
"2209","2209","Tanque Novo","5"
"2210","2210","Tanquinho","5"
