"id","state_id","name","ibge_code"
"1415","15","Santarem",""
"1416","15","Santo André","2513851"
"1417","15","São Bentinho","2513927"
"1418","15","São Bento","2513901"
"1419","15","Sao Domingos de Pombal",""
"1420","15","São Domingos do Cariri","2513943"
"1421","15","São Francisco","2513984"
"1422","15","São João do Cariri","2514008"
"1423","15","São João do Rio do Peixe","2500700"
"1424","15","São João do Tigre","2514107"
"1425","15","São José da Lagoa Tapada","2514206"
"1426","15","São José de Caiana","2514305"
"1427","15","São José de Espinharas","2514404"
"1428","15","São José de Piranhas","2514503"
"1429","15","São José de Princesa","2514552"
"1430","15","São José do Bonfim","2514602"
"1431","15","São José do Brejo do Cruz","2514651"
"1432","15","São José do Sabugi","2514701"
"1433","15","São José Dos Cordeiros","2514800"
"1434","15","São José Dos Ramos","2514453"
"1435","15","São Mamede","2514909"
"1436","15","São Miguel de Taipu","2515005"
"1437","15","São Sebastião de Lagoa de Roça","2515104"
"1438","15","São Sebastião do Umbuzeiro","2515203"
"1439","15","Seridó","2515401"
"1440","15","Sapé","2515302"
"1441","15","Serra Branca","2515500"
"1442","15","Serra da Raiz","2515609"
"1443","15","Serra Grande","2515708"
"1444","15","Serra Redonda","2515807"
"1445","15","Serraria","2515906"
"1446","15","Sertãozinho","2515930"
"1447","15","Sobrado","2515971"
"1448","15","Solânea","2516003"
"1449","15","Soledade","2516102"
"1450","15","Sossêgo","2516151"
"1451","15","Sousa","2516201"
"1452","15","Sumé","2516300"
"1453","15","Taperoá","2516508"
"1454","15","Tavares","2516607"
"1455","15","Teixeira","2516706"
"1456","15","Tenório","2516755"
"1457","15","Triunfo","2516805"
"1458","15","Uiraúna","2516904"
"1459","15","Umbuzeiro","2517001"
"1460","15","Várzea","2517100"
"1461","15","Vieirópolis","2517209"
"1462","15","Vista Serrana","2505501"
"1463","15","Zabelê","2517407"
"1464","16","Abreu e Lima","2600054"
"1465","16","Afogados da Ingazeira","2600104"
"1466","16","Afrânio","2600203"
"1467","16","Agrestina","2600302"
"1468","16","Água Preta","2600401"
"1469","16","Águas Belas","2600500"
"1470","16","Alagoinha","2600609"
"1471","16","Aliança","2600708"
"1472","16","Altinho","2600807"
"1473","16","Amaraji","2600906"
"1474","16","Angelim","2601003"
"1475","16","Araçoiaba","2601052"
"1476","16","Araripina","2601102"
"1477","16","Arcoverde","2601201"
"1478","16","Barra de Guabiraba","2601300"
"1479","16","Barreiros","2601409"
"1480","16","Belém de Maria","2601508"
"1481","16","Belem de Sao Francisco",""
"1482","16","Belo Jardim","2601706"
"1483","16","Betânia","2601805"
"1484","16","Bezerros","2601904"
"1485","16","Bodocó","2602001"
"1486","16","Bom Conselho","2602100"
"1487","16","Bom Jardim","2602209"
"1488","16","Bonito","2602308"
"1489","16","Brejão","2602407"
"1490","16","Brejinho","2602506"
"1491","16","Brejo da Madre de Deus","2602605"
"1492","16","Buenos Aires","2602704"
"1493","16","Buíque","2602803"
"1494","16","Cabo de Santo Agostinho","2602902"
"1495","16","Cabrobó","2603009"
"1496","16","Cachoeirinha","2603108"
"1497","16","Caetés","2603207"
"1498","16","Calçado","2603306"
"1499","16","Calumbi","2603405"
"1500","16","Camaragibe","2603454"
"1501","16","Camocim de São Félix","2603504"
"1502","16","Camutanga","2603603"
"1503","16","Canhotinho","2603702"
"1504","16","Capoeiras","2603801"
"1505","16","Carnaíba","2603900"
"1506","16","Carnaubeira da Penha","2603926"
"1507","16","Carpina","2604007"
"1508","16","Caruaru","2604106"
"1509","16","Casinhas","2604155"
"1510","16","Catende","2604205"
"1511","16","Cedro","2604304"
"1512","16","Chã de Alegria","2604403"
"1513","16","Chã Grande","2604502"
"1514","16","Condado","2604601"
"1515","16","Correntes","2604700"
"1516","16","Cortês","2604809"
"1517","16","Cumaru","2604908"
"1518","16","Cupira","2605004"
"1519","16","Custódia","2605103"
"1520","16","Dormentes","2605152"
"1521","16","Escada","2605202"
"1522","16","Exu","2605301"
"1523","16","Feira Nova","2605400"
"1524","16","Fernando de Noronha","2605459"
"1525","16","Ferreiros","2605509"
"1526","16","Flores","2605608"
"1527","16","Floresta","2605707"
"1528","16","Frei Miguelinho","2605806"
"1529","16","Gameleira","2605905"
"1530","16","Garanhuns","2606002"
"1531","16","Glória do Goitá","2606101"
"1532","16","Goiana","2606200"
"1533","16","Granito","2606309"
"1534","16","Gravatá","2606408"
"1535","16","Iati","2606507"
"1536","16","Ibimirim","2606606"
"1537","16","Ibirajuba","2606705"
"1538","16","Igarassu","2606804"
"1539","16","Iguaraci","2606903"
"1540","16","Inajá","2607000"
"1541","16","Ingazeira","2607109"
"1542","16","Ipojuca","2607208"
"1543","16","Ipubi","2607307"
"1544","16","Itacuruba","2607406"
"1545","16","Itaíba","2607505"
"1546","16","Itamaraca",""
"1547","16","Itambé","2607653"
"1548","16","Itapetim","2607703"
"1549","16","Itapissuma","2607752"
"1550","16","Itaquitinga","2607802"
"1551","16","Jaboatão Dos Guararapes","2607901"
"1552","16","Jaqueira","2607950"
"1553","16","Jataúba","2608008"
"1554","16","Jatobá","2608057"
"1555","16","João Alfredo","2608107"
"1556","16","Joaquim Nabuco","2608206"
"1557","16","Jucati","2608255"
"1558","16","Jupi","2608305"
"1559","16","Jurema","2608404"
"1560","16","Lagoa do Carro","2608453"
"1561","16","Lagoa do Itaenga",""
"1562","16","Lagoa do Ouro","2608602"
"1563","16","Lagoa Dos Gatos","2608701"
"1564","16","Lagoa Grande","2608750"
"1565","16","Lajedo","2608800"
"1566","16","Limoeiro","2608909"
"1567","16","Macaparana","2609006"
"1568","16","Machados","2609105"
"1569","16","Manari","2609154"
"1570","16","Maraial","2609204"
"1571","16","Mirandiba","2609303"
"1572","16","Moreilândia","2614303"
"1573","16","Moreno","2609402"
"1574","16","Nazaré da Mata","2609501"
"1575","16","Olinda","2609600"
"1576","16","Orobó","2609709"
"1577","16","Orocó","2609808"
"1578","16","Ouricuri","2609907"
"1579","16","Palmares","2610004"
"1580","16","Palmeirina","2610103"
"1581","16","Panelas","2610202"
"1582","16","Paranatama","2610301"
"1583","16","Parnamirim","2610400"
"1584","16","Passira","2610509"
"1585","16","Paudalho","2610608"
"1586","16","Paulista","2610707"
"1587","16","Pedra","2610806"
"1588","16","Pesqueira","2610905"
"1589","16","Petrolândia","2611002"
"1590","16","Petrolina","2611101"
"1591","16","Poção","2611200"
"1592","16","Pombos","2611309"
"1593","16","Primavera","2611408"
"1594","16","Quipapá","2611507"
"1595","16","Quixaba","2611533"
"1596","16","Recife","2611606"
"1597","16","Riacho Das Almas","2611705"
"1598","16","Ribeirão","2611804"
"1599","16","Rio Formoso","2611903"
"1600","16","Sairé","2612000"
"1601","16","Salgadinho","2612109"
"1602","16","Salgueiro","2612208"
"1603","16","Saloá","2612307"
"1604","16","Sanharó","2612406"
"1605","16","Santa Cruz","2612455"
"1606","16","Santa Cruz da Baixa Verde","2612471"
"1607","16","Santa Cruz do Capibaribe","2612505"
"1608","16","Santa Filomena","2612554"
"1609","16","Santa Maria da Boa Vista","2612604"
"1610","16","Santa Maria do Cambucá","2612703"
"1611","16","Santa Terezinha","2612802"
"1612","16","São Benedito do Sul","2612901"
"1613","16","São Bento do Una","2613008"
"1614","16","São Caitano","2613107"
"1615","16","São João","2613206"
"1616","16","São Joaquim do Monte","2613305"
"1617","16","São José da Coroa Grande","2613404"
"1618","16","São José do Belmonte","2613503"
"1619","16","São José do Egito","2613602"
"1620","16","São Lourenço da Mata","2613701"
"1621","16","São Vicente Ferrer","2613800"
"1622","16","Serra Talhada","2613909"
"1623","16","Serrita","2614006"
"1624","16","Sertânia","2614105"
"1625","16","Sirinhaém","2614204"
"1626","16","Solidão","2614402"
"1627","16","Surubim","2614501"
"1628","16","Tabira","2614600"
"1629","16","Tacaimbó","2614709"
"1630","16","Tacaratu","2614808"
"1631","16","Tamandaré","2614857"
"1632","16","Taquaritinga do Norte","2615003"
"1633","16","Terezinha","2615102"
"1634","16","Terra Nova","2615201"
"1635","16","Timbaúba","2615300"
"1636","16","Toritama","2615409"
"1637","16","Tracunhaém","2615508"
"1638","16","Trindade","2615607"
"1639","16","Triunfo","2615706"
"1640","16","Tupanatinga","2615805"
"1641","16","Tuparetama","2615904"
"1642","16","Venturosa","2616001"
"1643","16","Verdejante","2616100"
"1644","16","Vertente do Lério","2616183"
"1645","16","Vertentes","2616209"
"1646","16","Vicência","2616308"
"1647","16","Vitória de Santo Antão","2616407"
"1648","16","Xexéu","2616506"
"1649","2","Água Branca","2700102"
"1650","2","Anadia","2700201"
"1651","2","Arapiraca","2700300"
"1652","2","Atalaia","2700409"
"1653","2","Barra de Santo Antônio","2700508"
"1654","2","Barra de São Miguel","2700607"
"1655","2","Batalha","2700706"
"1656","2","Belém","2700805"
"1657","2","Belo Monte","2700904"
"1658","2","Boca da Mata","2701001"
"1659","2","Branquinha","2701100"
"1660","2","Cacimbinhas","2701209"
"1661","2","Cajueiro","2701308"
"1662","2","Campestre","2701357"
"1663","2","Campo Alegre","2701407"
"1664","2","Campo Grande","2701506"
"1665","2","Canapi","2701605"
"1666","2","Capela","2701704"
"1667","2","Carneiros","2701803"
"1668","2","Chã Preta","2701902"
"1669","2","Coité do Nóia","2702009"
"1670","2","Colônia Leopoldina","2702108"
"1671","2","Coqueiro Seco","2702207"
"1672","2","Coruripe","2702306"
"1673","2","Craíbas","2702355"
"1674","2","Delmiro Gouveia","2702405"
"1675","2","Dois Riachos","2702504"
"1676","2","Estrela de Alagoas","2702553"
"1677","2","Feira Grande","2702603"
"1678","2","Feliz Deserto","2702702"
"1679","2","Flexeiras","2702801"
"1680","2","Girau do Ponciano","2702900"
"1681","2","Ibateguara","2703007"
"1682","2","Igaci","2703106"
"1683","2","Igreja Nova","2703205"
"1684","2","Inhapi","2703304"
"1685","2","Jacaré Dos Homens","2703403"
"1686","2","Jacuípe","2703502"
"1687","2","Japaratinga","2703601"
"1688","2","Jaramataia","2703700"
"1689","2","Jequiá da Praia","2703759"
"1690","2","Joaquim Gomes","2703809"
"1691","2","Jundiá","2703908"
"1692","2","Junqueiro","2704005"
"1693","2","Lagoa da Canoa","2704104"
"1694","2","Limoeiro de Anadia","2704203"
"1695","2","Maceió","2704302"
"1696","2","Major Isidoro","2704401"
"1697","2","Mar Vermelho","2704906"
"1698","2","Maragogi","2704500"
"1699","2","Maravilha","2704609"
"1700","2","Marechal Deodoro","2704708"
"1701","2","Maribondo","2704807"
"1702","2","Mata Grande","2705002"
"1703","2","Matriz de Camaragibe","2705101"
"1704","2","Messias","2705200"
"1705","2","Minador do Negrão","2705309"
"1706","2","Monteirópolis","2705408"
"1707","2","Murici","2705507"
"1708","2","Novo Lino","2705606"
"1709","2","Olho D'água Das Flores","2705705"
"1710","2","Olho D'água do Casado","2705804"
"1711","2","Olho D'água Grande","2705903"
"1712","2","Olivença","2706000"
"1713","2","Ouro Branco","2706109"
"1714","2","Palestina","2706208"
"1715","2","Palmeira Dos Índios","2706307"
"1716","2","Pão de Açúcar","2706406"
"1717","2","Pariconha","2706422"
"1718","2","Paripueira","2706448"
"1719","2","Passo de Camaragibe","2706505"
"1720","2","Paulo Jacinto","2706604"
"1721","2","Penedo","2706703"
"1722","2","Piaçabuçu","2706802"
"1723","2","Pilar","2706901"
"1724","2","Pindoba","2707008"
"1725","2","Piranhas","2707107"
"1726","2","Poço Das Trincheiras","2707206"
"1727","2","Porto Calvo","2707305"
"1728","2","Porto de Pedras","2707404"
"1729","2","Porto Real do Colégio","2707503"
"1730","2","Quebrangulo","2707602"
"1731","2","Rio Largo","2707701"
"1732","2","Roteiro","2707800"
"1733","2","Santa Luzia do Norte","2707909"
"1734","2","Santana do Ipanema","2708006"
"1735","2","Santana do Mundaú","2708105"
"1736","2","São Brás","2708204"
"1737","2","São José da Laje","2708303"
"1738","2","São José da Tapera","2708402"
"1739","2","São Luís do Quitunde","2708501"
"1740","2","São Miguel Dos Campos","2708600"
"1741","2","São Miguel Dos Milagres","2708709"
"1742","2","São Sebastião","2708808"
"1743","2","Satuba","2708907"
"1744","2","Senador Rui Palmeira","2708956"
"1745","2","Tanque D'arca","2709004"
"1746","2","Taquarana","2709103"
"1747","2","Teotônio Vilela","2709152"
"1748","2","Traipu","2709202"
"1749","2","União Dos Palmares","2709301"
"1750","2","Viçosa","2709400"
"1751","25","Amparo de São Francisco","2800100"
"1752","25","Aquidabã","2800209"
"1753","25","Aracaju","2800308"
"1754","25","Arauá","2800407"
"1755","25","Areia Branca","2800506"
"1756","25","Barra Dos Coqueiros","2800605"
"1757","25","Boquim","2800670"
"1758","25","Brejo Grande","2800704"
"1759","25","Campo do Brito","2801009"
"1760","25","Canhoba","2801108"
"1761","25","Canindé de São Francisco","2801207"
"1762","25","Capela","2801306"
"1763","25","Carira","2801405"
"1764","25","Carmópolis","2801504"
"1765","25","Cedro de São João","2801603"
"1766","25","Cristinápolis","2801702"
"1767","25","Cumbe","2801900"
"1768","25","Divina Pastora","2802007"
"1769","25","Estância","2802106"
"1770","25","Feira Nova","2802205"
"1771","25","Frei Paulo","2802304"
"1772","25","Gararu","2802403"
"1773","25","General Maynard","2802502"
"1774","25","Gracho Cardoso","2802601"
"1775","25","Ilha Das Flores","2802700"
"1776","25","Indiaroba","2802809"
"1777","25","Itabaiana","2802908"
"1778","25","Itabaianinha","2803005"
"1779","25","Itabi","2803104"
"1780","25","Itaporanga D'ajuda","2803203"
"1781","25","Japaratuba","2803302"
"1782","25","Japoatã","2803401"
"1783","25","Lagarto","2803500"
"1784","25","Laranjeiras","2803609"
"1785","25","Macambira","2803708"
"1786","25","Malhada Dos Bois","2803807"
"1787","25","Malhador","2803906"
"1788","25","Maruim","2804003"
"1789","25","Moita Bonita","2804102"
"1790","25","Monte Alegre de Sergipe","2804201"
"1791","25","Muribeca","2804300"
"1792","25","Neópolis","2804409"
"1793","25","Nossa Senhora Aparecida","2804458"
"1794","25","Nossa Senhora da Glória","2804508"
"1795","25","Nossa Senhora Das Dores","2804607"
"1796","25","Nossa Senhora de Lourdes","2804706"
"1797","25","Nossa Senhora do Socorro","2804805"
"1798","25","Pacatuba","2804904"
"1799","25","Pedra Mole","2805000"
"1800","25","Pedrinhas","2805109"
"1801","25","Pinhão","2805208"
"1802","25","Pirambu","2805307"
"1803","25","Poço Redondo","2805406"
"1804","25","Poço Verde","2805505"
"1805","25","Porto da Folha","2805604"
"1806","25","Propriá","2805703"
"1807","25","Riachão do Dantas","2805802"
"1808","25","Riachuelo","2805901"
"1809","25","Ribeirópolis","2806008"
"1810","25","Rosário do Catete","2806107"
"1811","25","Salgado","2806206"
"1812","25","Santa Luzia do Itanhy","2806305"
"1813","25","Santa Rosa de Lima","2806503"
"1814","25","Santana do São Francisco","2806404"
"1815","25","Santo Amaro Das Brotas","2806602"
"1816","25","São Cristóvão","2806701"
"1817","25","São Domingos","2806800"
"1818","25","São Francisco","2806909"
"1819","25","São Miguel do Aleixo","2807006"
"1820","25","Simão Dias","2807105"
"1821","25","Siriri","2807204"
"1822","25","Telha","2807303"
"1823","25","Tobias Barreto","2807402"
"1824","25","Tomar do Geru","2807501"
"1825","25","Umbaúba","2807600"
"1826","5","Abaíra","2900108"
"1827","5","Abaré","2900207"
"1828","5","Acajutiba","2900306"
"1829","5","Adustina","2900355"
"1830","5","Água Fria","2900405"
"1831","5","Aiquara","2900603"
"1832","5","Alagoinhas","2900702"
"1833","5","Alcobaça","2900801"
"1834","5","Almadina","2900900"
"1835","5","Amargosa","2901007"
"1836","5","Amélia Rodrigues","2901106"
"1837","5","América Dourada","2901155"
"1838","5","Anagé","2901205"
"1839","5","Andaraí","2901304"
"1840","5","Andorinha","2901353"
"1841","5","Angical","2901403"
"1842","5","Anguera","2901502"
"1843","5","Antas","2901601"
"1844","5","Antônio Cardoso","2901700"
"1845","5","Antônio Gonçalves","2901809"
"1846","5","Aporá","2901908"
"1847","5","Apuarema","2901957"
"1848","5","Araças","2902054"
"1849","5","Aracatu","2902005"
"1850","5","Araci","2902104"
"1851","5","Aramari","2902203"
"1852","5","Arataca","2902252"
"1853","5","Aratuípe","2902302"
"1854","5","Aurelino Leal","2902401"
"1855","5","Baianópolis","2902500"
"1856","5","Baixa Grande","2902609"
"1857","5","Banzaê","2902658"
"1858","5","Barra","2902708"
"1859","5","Barra da Estiva","2902807"
"1860","5","Barra do Choça","2902906"
"1861","5","Barra do Mendes","2903003"
"1862","5","Barra do Rocha","2903102"
"1863","5","Barreiras","2903201"
"1864","5","Barro Alto","2903235"
"1865","5","Barrocas","2903276"
"1866","5","Belmonte","2903409"
"1867","5","Belo Campo","2903508"
"1868","5","Biritinga","2903607"
"1869","5","Boa Nova","2903706"
"1870","5","Boa Vista do Tupim","2903805"
"1871","5","Bom Jesus da Lapa","2903904"
"1872","5","Bom Jesus da Serra","2903953"
"1873","5","Boninal","2904001"
"1874","5","Bonito","2904050"
"1875","5","Boquira","2904100"
"1876","5","Botuporã","2904209"
"1877","5","Brejões","2904308"
"1878","5","Brejolândia","2904407"
"1879","5","Brotas de Macaúbas","2904506"
"1880","5","Brumado","2904605"
"1881","5","Buerarema","2904704"
"1882","5","Buritirama","2904753"
"1883","5","Caatiba","2904803"
"1884","5","Cabaceiras do Paraguaçu","2904852"
"1885","5","Cachoeira","2904902"
"1886","5","Caculé","2905008"
"1887","5","Caém","2905107"
"1888","5","Caetanos","2905156"
"1889","5","Caetité","2905206"
"1890","5","Cafarnaum","2905305"
"1891","5","Cairu","2905404"
"1892","5","Caldeirão Grande","2905503"
"1893","5","Camacan","2905602"
"1894","5","Camaçari","2905701"
"1895","5","Camamu","2905800"
"1896","5","Campo Alegre de Lourdes","2905909"
"1897","5","Campo Formoso","2906006"
"1898","5","Canápolis","2906105"
"1899","5","Canarana","2906204"
"1900","5","Canavieiras","2906303"
"1901","5","Candeal","2906402"
"1902","5","Candeias","2906501"
"1903","5","Candiba","2906600"
"1904","5","Cândido Sales","2906709"
"1905","5","Cansanção","2906808"
"1906","5","Canudos","2906824"
"1907","5","Capela do Alto Alegre","2906857"
"1908","5","Capim Grosso","2906873"
"1909","5","Caraíbas","2906899"
"1910","5","Caravelas","2906907"
"1911","5","Cardeal da Silva","2907004"
"1912","5","Carinhanha","2907103"
"1913","5","Casa Nova","2907202"
"1914","5","Castro Alves","2907301"
"1915","5","Catolândia","2907400"
"1916","5","Catu","2907509"
"1917","5","Caturama","2907558"
"1918","5","Central","2907608"
"1919","5","Chorrochó","2907707"
"1920","5","Cícero Dantas","2907806"
"1921","5","Cipó","2907905"
"1922","5","Coaraci","2908002"
"1923","5","Cocos","2908101"
"1924","5","Conceição da Feira","2908200"
"1925","5","Conceição do Almeida","2908309"
"1926","5","Conceição do Coité","2908408"
"1927","5","Conceição do Jacuípe","2908507"
"1928","5","Conde","2908606"
"1929","5","Condeúba","2908705"
"1930","5","Contendas do Sincorá","2908804"
"1931","5","Coração de Maria","2908903"
"1932","5","Cordeiros","2909000"
"1933","5","Coribe","2909109"
"1934","5","Coronel João sá","2909208"
"1935","5","Correntina","2909307"
"1936","5","Cotegipe","2909406"
"1937","5","Cravolândia","2909505"
"1938","5","Crisópolis","2909604"
"1939","5","Cristópolis","2909703"
"1940","5","Cruz Das Almas","2909802"
"1941","5","Curaçá","2909901"
"1942","5","Dário Meira","2910008"
"1943","5","Dias D'ávila","2910057"
"1944","5","Dom Basílio","2910107"
"1945","5","Dom Macedo Costa","2910206"
"1946","5","Elísio Medrado","2910305"
"1947","5","Encruzilhada","2910404"
"1948","5","Entre Rios","2910503"
"1949","5","Érico Cardoso","2900504"
"1950","5","Esplanada","2910602"
"1951","5","Euclides da Cunha","2910701"
"1952","5","Eunápolis","2910727"
"1953","5","Fátima","2910750"
"1954","5","Feira da Mata","2910776"
"1955","5","Feira de Santana","2910800"
"1956","5","Filadélfia","2910859"
"1957","5","Firmino Alves","2910909"
"1958","5","Floresta Azul","2911006"
"1959","5","Formosa do Rio Preto","2911105"
"1960","5","Gandu","2911204"
"1961","5","Gavião","2911253"
"1962","5","Gentio do Ouro","2911303"
"1963","5","Glória","2911402"
"1964","5","Gongogi","2911501"
"1965","5","Governador Lomanto Junior",""
"1966","5","Governador Mangabeira","2911600"
"1967","5","Guajeru","2911659"
"1968","5","Guanambi","2911709"
"1969","5","Guaratinga","2911808"
"1970","5","Heliópolis","2911857"
"1971","5","Iaçu","2911907"
"1972","5","Ibiassucê","2912004"
"1973","5","Ibicaraí","2912103"
"1974","5","Ibicoara","2912202"
"1975","5","Ibicuí","2912301"
"1976","5","Ibipeba","2912400"
"1977","5","Ibipitanga","2912509"
"1978","5","Ibiquera","2912608"
"1979","5","Ibirapitanga","2912707"
"1980","5","Ibirapuã","2912806"
"1981","5","Ibirataia","2912905"
"1982","5","Ibitiara","2913002"
"1983","5","Ibititá","2913101"
"1984","5","Ibotirama","2913200"
"1985","5","Ichu","2913309"
"1986","5","Igaporã","2913408"
"1987","5","Igrapiúna","2913457"
"1988","5","Iguaí","2913507"
"1989","5","Ilhéus","2913606"
"1990","5","Inhambupe","2913705"
"1991","5","Ipecaetá","2913804"
"1992","5","Ipiaú","2913903"
"1993","5","Ipirá","2914000"
"1994","5","Ipupiara","2914109"
"1995","5","Irajuba","2914208"
"1996","5","Iramaia","2914307"
"1997","5","Iraquara","2914406"
"1998","5","Irará","2914505"
"1999","5","Irecê","2914604"
"2000","5","Itabela","2914653"
"2001","5","Itaberaba","2914703"
"2002","5","Itabuna","2914802"
"2003","5","Itacaré","2914901"
"2004","5","Itaeté","2915007"
"2005","5","Itagi","2915106"
"2006","5","Itagibá","2915205"
"2007","5","Itagimirim","2915304"
"2008","5","Itaguaçu da Bahia","2915353"
"2009","5","Itaju do Colônia","2915403"
"2010","5","Itajuípe","2915502"
"2011","5","Itamaraju","2915601"
"2012","5","Itamari","2915700"
"2013","5","Itambé","2915809"
"2014","5","Itanagra","2915908"
"2015","5","Itanhém","2916005"
"2016","5","Itaparica","2916104"
"2017","5","Itapé","2916203"
"2018","5","Itapebi","2916302"
"2019","5","Itapetinga","2916401"
"2020","5","Itapicuru","2916500"
"2021","5","Itapitanga","2916609"
"2022","5","Itaquara","2916708"
"2023","5","Itarantim","2916807"
"2024","5","Itatim","2916856"
"2025","5","Itiruçu","2916906"
"2026","5","Itiúba","2917003"
"2027","5","Itororó","2917102"
"2028","5","Ituaçu","2917201"
"2029","5","Ituberá","2917300"
"2030","5","Iuiú","2917334"
"2031","5","Jaborandi","2917359"
"2032","5","Jacaraci","2917409"
"2033","5","Jacobina","2917508"
"2034","5","Jaguaquara","2917607"
"2035","5","Jaguarari","2917706"
"2036","5","Jaguaripe","2917805"
"2037","5","Jandaíra","2917904"
"2038","5","Jequié","2918001"
"2039","5","Jeremoabo","2918100"
"2040","5","Jiquiriçá","2918209"
"2041","5","Jitaúna","2918308"
"2042","5","João Dourado","2918357"
"2043","5","Juazeiro","2918407"
"2044","5","Jucuruçu","2918456"
"2045","5","Jussara","2918506"
"2046","5","Jussari","2918555"
"2047","5","Jussiape","2918605"
"2048","5","Lafaiete Coutinho","2918704"
"2049","5","Lagoa Real","2918753"
"2050","5","Laje","2918803"
"2051","5","Lajedão","2918902"
"2052","5","Lajedinho","2919009"
"2053","5","Lajedo do Tabocal","2919058"
"2054","5","Lamarão","2919108"
"2055","5","Lapão","2919157"
"2056","5","Lauro de Freitas","2919207"
"2057","5","Lençóis","2919306"
"2058","5","Licínio de Almeida","2919405"
"2059","5","Livramento de Nossa Senhora","2919504"
"2060","5","Luís Eduardo Magalhães","2919553"
"2061","5","Macajuba","2919603"
"2062","5","Macarani","2919702"
"2063","5","Macaúbas","2919801"
"2064","5","Macururé","2919900"
"2065","5","Madre de Deus","2919926"
"2066","5","Maetinga","2919959"
"2067","5","Maiquinique","2920007"
"2068","5","Mairi","2920106"
"2069","5","Malhada","2920205"
"2070","5","Malhada de Pedras","2920304"
"2071","5","Manoel Vitorino","2920403"
"2072","5","Mansidão","2920452"
"2073","5","Maracás","2920502"
"2074","5","Maragogipe","2920601"
"2075","5","Maraú","2920700"
"2076","5","Marcionílio Souza","2920809"
"2077","5","Mascote","2920908"
"2078","5","Mata de São João","2921005"
"2079","5","Matina","2921054"
"2080","5","Medeiros Neto","2921104"
"2081","5","Miguel Calmon","2921203"
"2082","5","Milagres","2921302"
"2083","5","Mirangaba","2921401"
"2084","5","Mirante","2921450"
"2085","5","Monte Santo","2921500"
"2086","5","Morpará","2921609"
"2087","5","Morro do Chapéu","2921708"
"2088","5","Mortugaba","2921807"
"2089","5","Mucugê","2921906"
"2090","5","Mucuri","2922003"
"2091","5","Mulungu do Morro","2922052"
"2092","5","Mundo Novo","2922102"
"2093","5","Muniz Ferreira","2922201"
"2094","5","Muquém de São Francisco","2922250"
"2095","5","Muritiba","2922300"
"2096","5","Mutuípe","2922409"
"2097","5","Nazaré","2922508"
"2098","5","Nilo Peçanha","2922607"
"2099","5","Nordestina","2922656"
"2100","5","Nova Canaã","2922706"
"2101","5","Nova Fátima","2922730"
"2102","5","Nova Ibiá","2922755"
"2103","5","Nova Itarana","2922805"
"2104","5","Nova Redenção","2922854"
"2105","5","Nova Soure","2922904"
"2106","5","Nova Viçosa","2923001"
"2107","5","Novo Horizonte","2923035"
"2108","5","Novo Triunfo","2923050"
"2109","5","Olindina","2923100"
"2110","5","Oliveira Dos Brejinhos","2923209"
"2111","5","Ouriçangas","2923308"
"2112","5","Ourolândia","2923357"
"2113","5","Palmas de Monte Alto","2923407"
"2114","5","Palmeiras","2923506"
"2115","5","Paramirim","2923605"
"2116","5","Paratinga","2923704"
"2117","5","Paripiranga","2923803"
"2118","5","Pau Brasil","2923902"
"2119","5","Paulo Afonso","2924009"
"2120","5","pé de Serra","2924058"
"2121","5","Pedrão","2924108"
"2122","5","Pedro Alexandre","2924207"
"2123","5","Piatã","2924306"
"2124","5","Pilão Arcado","2924405"
"2125","5","Pindaí","2924504"
"2126","5","Pindobaçu","2924603"
"2127","5","Pintadas","2924652"
"2128","5","Piraí do Norte","2924678"
"2129","5","Piripá","2924702"
"2130","5","Piritiba","2924801"
"2131","5","Planaltino","2924900"
"2132","5","Planalto","2925006"
"2133","5","Poções","2925105"
"2134","5","Pojuca","2925204"
"2135","5","Ponto Novo","2925253"
"2136","5","Porto Seguro","2925303"
"2137","5","Potiraguá","2925402"
"2138","5","Prado","2925501"
"2139","5","Presidente Dutra","2925600"
"2140","5","Presidente Jânio Quadros","2925709"
"2141","5","Presidente Tancredo Neves","2925758"
"2142","5","Queimadas","2925808"
"2143","5","Quijingue","2925907"
"2144","5","Quixabeira","2925931"
"2145","5","Rafael Jambeiro","2925956"
"2146","5","Remanso","2926004"
"2147","5","Retirolândia","2926103"
"2148","5","Riachão Das Neves","2926202"
"2149","5","Riachão do Jacuípe","2926301"
"2150","5","Riacho de Santana","2926400"
"2151","5","Ribeira do Amparo","2926509"
"2152","5","Ribeira do Pombal","2926608"
"2153","5","Ribeirão do Largo","2926657"
"2154","5","Rio de Contas","2926707"
"2155","5","Rio do Antônio","2926806"
"2156","5","Rio do Pires","2926905"
"2157","5","Rio Real","2927002"
"2158","5","Rodelas","2927101"
"2159","5","Ruy Barbosa","2927200"
"2160","5","Salinas da Margarida","2927309"
"2161","5","Salvador","2927408"
"2162","5","Santa Bárbara","2927507"
"2163","5","Santa Brígida","2927606"
"2164","5","Santa Cruz Cabrália","2927705"
"2165","5","Santa Cruz da Vitória","2927804"
"2166","5","Santa Inês","2927903"
"2167","5","Santa Luzia","2928059"
"2168","5","Santa Maria da Vitória","2928109"
"2169","5","Santa Rita de Cássia","2928406"
"2170","5","Santa Teresinha","2928505"
"2171","5","Santaluz","2928000"
"2172","5","Santana","2928208"
"2173","5","Santanópolis","2928307"
"2174","5","Santo Amaro","2928604"
