08,0811A032,Agronegócio - Bacharelado,Bacharelado
08,0811A033,Agronegócio - Tecnológico,Tecnológico
08,0811A042,Agronomia - Bacharelado,Bacharelado
08,0811A043,Agronomia - Tecnológico,Tecnológico
08,0811A053,Agropecuária - Tecnológico,Tecnológico
08,0811C013,Cafeicultura - Tecnológico,Tecnológico
08,0811E012,Engenharia agrícola - Bacharelado,Bacharelado
08,0811E013,Engenharia agrícola - Tecnológico,Tecnológico
08,0811E022,Engenharia de biossistemas - Bacharelado,Bacharelado
08,0811F013,Fruticultura - Tecnológico,Tecnológico
08,0811F014,Fruticultura - Sequencial,Sequencial
08,0811I013,Irrigação e drenagem - Tecnológico,Tecnológico
08,0811M013,Manejo da produção agrícola - Tecnológico,Tecnológico
08,0811V012,Viticultura e enologia - Bacharelado,Bacharelado
08,0811V013,Viticultura e enologia - Tecnológico,Tecnológico
08,0811Z012,Zootecnia - Bacharelado,Bacharelado
08,0811Z013,Zootecnia - Tecnológico,Tecnológico
08,0811Z014,Zootecnia - Sequencial,Sequencial
08,0812H013,Horticultura - Tecnológico,Tecnológico
08,0821E012,Engenharia florestal - Bacharelado,Bacharelado
08,0821E013,Engenharia florestal - Tecnológico,Tecnológico
08,0821S013,Silvicultura - Tecnológico,Tecnológico
08,0831A012,Aquicultura - Bacharelado,Bacharelado
08,0831A013,Aquicultura - Tecnológico,Tecnológico
08,0831A014,Aquicultura - Sequencial,Sequencial
08,0831E012,Engenharia de pesca - Bacharelado,Bacharelado
08,0831P013,Produção pesqueira - Tecnológico,Tecnológico
08,0841M012,Medicina veterinária - Bacharelado,Bacharelado
08,0841M013,Medicina veterinária - Tecnológico,Tecnológico
08,0841M014,Medicina veterinária - Sequencial,Sequencial
08,0888P012,"Programas interdisciplinares abrangendo agricultura, silvicultura, pesca e veterinária - Bacharelado",Bacharelado
09,0911O012,Odontologia - Bacharelado,Bacharelado
09,0911O014,Odontologia - Sequencial,Sequencial
09,0912M012,Medicina - Bacharelado,Bacharelado
09,0912M013,Medicina - Tecnológico,Tecnológico
09,0912M014,Medicina - Sequencial,Sequencial
09,0913E012,Enfermagem - Bacharelado,Bacharelado
09,0913E014,Enfermagem - Sequencial,Sequencial
09,0914B012,Biomedicina - Bacharelado,Bacharelado
09,0914B014,Biomedicina - Sequencial,Sequencial
09,0914O013,Oftálmica - Tecnológico,Tecnológico
09,0914O022,Optometria - Bacharelado,Bacharelado
09,0914O023,Optometria - Tecnológico,Tecnológico
09,0914P013,Prótese e órtese - Tecnológico,Tecnológico
09,0914P014,Prótese e órtese - Sequencial,Sequencial
09,0914R013,Radiologia - Tecnológico,Tecnológico
09,0914R014,Radiologia - Sequencial,Sequencial
09,0915E012,Educação física - Bacharelado,Bacharelado
09,0915E014,Educação física  - Sequencial,Sequencial
09,0915F012,Fisioterapia - Bacharelado,Bacharelado
09,0915F022,Fonoaudiologia - Bacharelado,Bacharelado
09,0915N012,Nutrição - Bacharelado,Bacharelado
09,0915N013,Nutrição - Tecnológico,Tecnológico
09,0915N014,Nutrição - Sequencial,Sequencial
09,0915P012,Podologia - Bacharelado,Bacharelado
09,0915P013,Podologia - Tecnológico,Tecnológico
09,0915T012,Terapia ocupacional - Bacharelado,Bacharelado
09,0916F012,Farmácia - Bacharelado,Bacharelado
09,0916F013,Farmácia - Tecnológico,Tecnológico
09,0916F014,Farmácia - Sequencial,Sequencial
09,0917M012,Musicoterapia - Bacharelado,Bacharelado
09,0917P012,Práticas integrativas - Bacharelado,Bacharelado
09,0917P013,Práticas integrativas - Tecnológico,Tecnológico
09,0917P014,Práticas integrativas - Sequencial,Sequencial
09,0918S012,Saúde coletiva - Bacharelado,Bacharelado
09,0918S013,Saúde coletiva - Tecnológico,Tecnológico
09,0918S014,Saúde coletiva - Sequencial,Sequencial
09,0918S022,Saúde pública - Bacharelado,Bacharelado
09,0918S023,Saúde pública - Tecnológico,Tecnológico
09,0918S024,Saúde pública - Sequencial,Sequencial
09,0921A014,Assistência a idosos e a deficientes - Sequencial,Sequencial
09,0921G012,Gerontologia - Bacharelado,Bacharelado
09,0921G013,Gerontologia - Tecnológico,Tecnológico
09,0921G014,Gerontologia - Sequencial,Sequencial
09,0923S012,Serviço social - Bacharelado,Bacharelado
09,0923S013,Serviço social - Tecnológico,Tecnológico
09,0923S014,Serviço social - Sequencial,Sequencial
09,0988P012,Programas interdisciplinares abrangendo saúde e bem-estar - Bacharelado,Bacharelado
09,0988P013,Programas interdisciplinares abrangendo saúde e bem-estar - Tecnológico,Tecnológico
09,0988P014,Programas interdisciplinares abrangendo saúde e bem-estar - Sequencial,Sequencial
10,1011E012,Economia doméstica - Bacharelado,Bacharelado
10,1012E012,Estética e cosmética - Bacharelado,Bacharelado
10,1012E013,Estética e cosmética - Tecnológico,Tecnológico
10,1012E014,Estética e cosmética - Sequencial,Sequencial
10,1013G012,Gastronomia - Bacharelado,Bacharelado
10,1013G013,Gastronomia - Tecnológico,Tecnológico
10,1013G014,Gastronomia - Sequencial,Sequencial
10,1014F013,Formação de técnicos e treinadores esportivos - Tecnológico,Tecnológico
10,1014F014,Formação de técnicos e treinadores esportivos - Sequencial,Sequencial
10,1014G012,Gestão desportiva e de lazer - Bacharelado,Bacharelado
10,1014G013,Gestão desportiva e de lazer - Tecnológico,Tecnológico
10,1014G014,Gestão desportiva e de lazer - Sequencial,Sequencial
10,1015E013,Eventos - Tecnológico,Tecnológico
10,1015E014,Eventos - Sequencial,Sequencial
10,1015H012,Hotelaria - Bacharelado,Bacharelado
10,1015H013,Hotelaria - Tecnológico,Tecnológico
10,1015H014,Hotelaria - Sequencial,Sequencial
10,1015T012,Turismo - Bacharelado,Bacharelado
10,1015T013,Turismo - Tecnológico,Tecnológico
10,1015T014,Turismo - Sequencial,Sequencial
10,1022S012,Segurança no trabalho - Bacharelado,Bacharelado
10,1022S013,Segurança no trabalho - Tecnológico,Tecnológico
10,1022S014,Segurança no trabalho - Sequencial,Sequencial
10,1031C012,Ciências militares - Bacharelado,Bacharelado
10,1032I013,Investigação e perícia - Tecnológico,Tecnológico
10,1032I014,Investigação e perícia - Sequencial,Sequencial
10,1032S013,Segurança no trânsito - Tecnológico,Tecnológico
10,1032S014,Segurança no trânsito - Sequencial,Sequencial
10,1032S023,Segurança privada - Tecnológico,Tecnológico
10,1032S024,Segurança privada - Sequencial,Sequencial
10,1032S032,Segurança pública - Bacharelado,Bacharelado
10,1032S033,Segurança pública - Tecnológico,Tecnológico
10,1032S034,Segurança pública - Sequencial,Sequencial
10,1032S043,Serviços penais - Tecnológico,Tecnológico
10,1032S044,Serviços penais - Sequencial,Sequencial
10,1041C012,Ciências aeronáuticas - Bacharelado,Bacharelado
10,1041C013,Ciências aeronáuticas - Tecnológico,Tecnológico
10,1041C014,Ciências aeronáuticas - Sequencial,Sequencial
10,1041G013,Gestão portuária - Tecnológico,Tecnológico
10,1041G014,Gestão portuária - Sequencial,Sequencial
10,1041T013,Transporte aéreo - Tecnológico,Tecnológico
10,1041T023,Transporte terrestre - Tecnológico,Tecnológico
10,1041T024,Transporte terrestre  - Sequencial,Sequencial
